INDEX_RC;LOCAL_XI;SCALE_ALPHA;SHAPE_KAPPA;KOUT_1_THETA;KOUT_2_ETA
287283;-99,9;-99,9;-99,9;-99,9;-99,9
287284;-99,9;-99,9;-99,9;-99,9;-99,9
287285;-99,9;-99,9;-99,9;-99,9;-99,9
287286;-99,9;-99,9;-99,9;-99,9;-99,9
287287;-99,9;-99,9;-99,9;-99,9;-99,9
287288;-99,9;-99,9;-99,9;-99,9;-99,9
287289;-99,9;-99,9;-99,9;-99,9;-99,9
287290;-99,9;-99,9;-99,9;-99,9;-99,9
287291;-99,9;-99,9;-99,9;-99,9;-99,9
287292;-99,9;-99,9;-99,9;-99,9;-99,9
287293;-99,9;-99,9;-99,9;-99,9;-99,9
287294;-99,9;-99,9;-99,9;-99,9;-99,9
287295;-99,9;-99,9;-99,9;-99,9;-99,9
287296;-99,9;-99,9;-99,9;-99,9;-99,9
287297;-99,9;-99,9;-99,9;-99,9;-99,9
287298;-99,9;-99,9;-99,9;-99,9;-99,9
287299;-99,9;-99,9;-99,9;-99,9;-99,9
288000;-99,9;-99,9;-99,9;-99,9;-99,9
288001;-99,9;-99,9;-99,9;-99,9;-99,9
288002;-99,9;-99,9;-99,9;-99,9;-99,9
288003;-99,9;-99,9;-99,9;-99,9;-99,9
288004;-99,9;-99,9;-99,9;-99,9;-99,9
288005;-99,9;-99,9;-99,9;-99,9;-99,9
288006;-99,9;-99,9;-99,9;-99,9;-99,9
288007;-99,9;-99,9;-99,9;-99,9;-99,9
288008;-99,9;-99,9;-99,9;-99,9;-99,9
288009;-99,9;-99,9;-99,9;-99,9;-99,9
288010;-99,9;-99,9;-99,9;-99,9;-99,9
288011;-99,9;-99,9;-99,9;-99,9;-99,9
288012;-99,9;-99,9;-99,9;-99,9;-99,9
288013;-99,9;-99,9;-99,9;-99,9;-99,9
288014;-99,9;-99,9;-99,9;-99,9;-99,9
288015;-99,9;-99,9;-99,9;-99,9;-99,9
288016;-99,9;-99,9;-99,9;-99,9;-99,9
288017;-99,9;-99,9;-99,9;-99,9;-99,9
288018;-99,9;-99,9;-99,9;-99,9;-99,9
288019;-99,9;-99,9;-99,9;-99,9;-99,9
288020;-99,9;-99,9;-99,9;-99,9;-99,9
288021;-99,9;-99,9;-99,9;-99,9;-99,9
288022;-99,9;-99,9;-99,9;-99,9;-99,9
288023;-99,9;-99,9;-99,9;-99,9;-99,9
288024;-99,9;-99,9;-99,9;-99,9;-99,9
288025;-99,9;-99,9;-99,9;-99,9;-99,9
288026;-99,9;-99,9;-99,9;-99,9;-99,9
288027;-99,9;-99,9;-99,9;-99,9;-99,9
288028;-99,9;-99,9;-99,9;-99,9;-99,9
288029;-99,9;-99,9;-99,9;-99,9;-99,9
288030;-99,9;-99,9;-99,9;-99,9;-99,9
288031;-99,9;-99,9;-99,9;-99,9;-99,9
288032;-99,9;-99,9;-99,9;-99,9;-99,9
288033;-99,9;-99,9;-99,9;-99,9;-99,9
288034;-99,9;-99,9;-99,9;-99,9;-99,9
288035;-99,9;-99,9;-99,9;-99,9;-99,9
288036;-99,9;-99,9;-99,9;-99,9;-99,9
288037;-99,9;-99,9;-99,9;-99,9;-99,9
288038;-99,9;-99,9;-99,9;-99,9;-99,9
288039;-99,9;-99,9;-99,9;-99,9;-99,9
288040;-99,9;-99,9;-99,9;-99,9;-99,9
288041;-99,9;-99,9;-99,9;-99,9;-99,9
288042;-99,9;-99,9;-99,9;-99,9;-99,9
288043;-99,9;-99,9;-99,9;-99,9;-99,9
288044;-99,9;-99,9;-99,9;-99,9;-99,9
288045;-99,9;-99,9;-99,9;-99,9;-99,9
288046;-99,9;-99,9;-99,9;-99,9;-99,9
288047;-99,9;-99,9;-99,9;-99,9;-99,9
288048;-99,9;-99,9;-99,9;-99,9;-99,9
288049;-99,9;-99,9;-99,9;-99,9;-99,9
288050;-99,9;-99,9;-99,9;-99,9;-99,9
288051;-99,9;-99,9;-99,9;-99,9;-99,9
288052;-99,9;-99,9;-99,9;-99,9;-99,9
288053;-99,9;-99,9;-99,9;-99,9;-99,9
288054;-99,9;-99,9;-99,9;-99,9;-99,9
288055;-99,9;-99,9;-99,9;-99,9;-99,9
288056;-99,9;-99,9;-99,9;-99,9;-99,9
288057;-99,9;-99,9;-99,9;-99,9;-99,9
288058;-99,9;-99,9;-99,9;-99,9;-99,9
288059;-99,9;-99,9;-99,9;-99,9;-99,9
288060;-99,9;-99,9;-99,9;-99,9;-99,9
288061;-99,9;-99,9;-99,9;-99,9;-99,9
288062;-99,9;-99,9;-99,9;-99,9;-99,9
288063;-99,9;-99,9;-99,9;-99,9;-99,9
288064;-99,9;-99,9;-99,9;-99,9;-99,9
288065;-99,9;-99,9;-99,9;-99,9;-99,9
288066;-99,9;-99,9;-99,9;-99,9;-99,9
288067;-99,9;-99,9;-99,9;-99,9;-99,9
288068;-99,9;-99,9;-99,9;-99,9;-99,9
288069;-99,9;-99,9;-99,9;-99,9;-99,9
288070;-99,9;-99,9;-99,9;-99,9;-99,9
288071;-99,9;-99,9;-99,9;-99,9;-99,9
288072;-99,9;-99,9;-99,9;-99,9;-99,9
288073;-99,9;-99,9;-99,9;-99,9;-99,9
288074;-99,9;-99,9;-99,9;-99,9;-99,9
288075;-99,9;-99,9;-99,9;-99,9;-99,9
288076;-99,9;-99,9;-99,9;-99,9;-99,9
288077;-99,9;-99,9;-99,9;-99,9;-99,9
288078;-99,9;-99,9;-99,9;-99,9;-99,9
288079;-99,9;-99,9;-99,9;-99,9;-99,9
288080;-99,9;-99,9;-99,9;-99,9;-99,9
288081;-99,9;-99,9;-99,9;-99,9;-99,9
288082;-99,9;-99,9;-99,9;-99,9;-99,9
288083;-99,9;-99,9;-99,9;-99,9;-99,9
288084;-99,9;-99,9;-99,9;-99,9;-99,9
288085;-99,9;-99,9;-99,9;-99,9;-99,9
288086;-99,9;-99,9;-99,9;-99,9;-99,9
288087;-99,9;-99,9;-99,9;-99,9;-99,9
288088;-99,9;-99,9;-99,9;-99,9;-99,9
288089;-99,9;-99,9;-99,9;-99,9;-99,9
288090;-99,9;-99,9;-99,9;-99,9;-99,9
288091;-99,9;-99,9;-99,9;-99,9;-99,9
288092;-99,9;-99,9;-99,9;-99,9;-99,9
288093;-99,9;-99,9;-99,9;-99,9;-99,9
288094;-99,9;-99,9;-99,9;-99,9;-99,9
288095;-99,9;-99,9;-99,9;-99,9;-99,9
288096;-99,9;-99,9;-99,9;-99,9;-99,9
288097;-99,9;-99,9;-99,9;-99,9;-99,9
288098;-99,9;-99,9;-99,9;-99,9;-99,9
288099;-99,9;-99,9;-99,9;-99,9;-99,9
288100;-99,9;-99,9;-99,9;-99,9;-99,9
288101;-99,9;-99,9;-99,9;-99,9;-99,9
288102;-99,9;-99,9;-99,9;-99,9;-99,9
288103;-99,9;-99,9;-99,9;-99,9;-99,9
288104;-99,9;-99,9;-99,9;-99,9;-99,9
288105;-99,9;-99,9;-99,9;-99,9;-99,9
288106;-99,9;-99,9;-99,9;-99,9;-99,9
288107;-99,9;-99,9;-99,9;-99,9;-99,9
288108;-99,9;-99,9;-99,9;-99,9;-99,9
288109;-99,9;-99,9;-99,9;-99,9;-99,9
288110;-99,9;-99,9;-99,9;-99,9;-99,9
288111;-99,9;-99,9;-99,9;-99,9;-99,9
288112;-99,9;-99,9;-99,9;-99,9;-99,9
288113;-99,9;-99,9;-99,9;-99,9;-99,9
288114;-99,9;-99,9;-99,9;-99,9;-99,9
288115;-99,9;-99,9;-99,9;-99,9;-99,9
288116;-99,9;-99,9;-99,9;-99,9;-99,9
288117;-99,9;-99,9;-99,9;-99,9;-99,9
288118;-99,9;-99,9;-99,9;-99,9;-99,9
288119;-99,9;-99,9;-99,9;-99,9;-99,9
288120;-99,9;-99,9;-99,9;-99,9;-99,9
288121;-99,9;-99,9;-99,9;-99,9;-99,9
288122;-99,9;-99,9;-99,9;-99,9;-99,9
288123;-99,9;-99,9;-99,9;-99,9;-99,9
288124;-99,9;-99,9;-99,9;-99,9;-99,9
288125;-99,9;-99,9;-99,9;-99,9;-99,9
288126;-99,9;-99,9;-99,9;-99,9;-99,9
288127;-99,9;-99,9;-99,9;-99,9;-99,9
288128;-99,9;-99,9;-99,9;-99,9;-99,9
288129;-99,9;-99,9;-99,9;-99,9;-99,9
288130;-99,9;-99,9;-99,9;-99,9;-99,9
288131;-99,9;-99,9;-99,9;-99,9;-99,9
288132;-99,9;-99,9;-99,9;-99,9;-99,9
288133;-99,9;-99,9;-99,9;-99,9;-99,9
288134;-99,9;-99,9;-99,9;-99,9;-99,9
288135;-99,9;-99,9;-99,9;-99,9;-99,9
288136;-99,9;-99,9;-99,9;-99,9;-99,9
288137;-99,9;-99,9;-99,9;-99,9;-99,9
288138;-99,9;-99,9;-99,9;-99,9;-99,9
288139;-99,9;-99,9;-99,9;-99,9;-99,9
288140;-99,9;-99,9;-99,9;-99,9;-99,9
288141;-99,9;-99,9;-99,9;-99,9;-99,9
288142;-99,9;-99,9;-99,9;-99,9;-99,9
288143;-99,9;-99,9;-99,9;-99,9;-99,9
288144;-99,9;-99,9;-99,9;-99,9;-99,9
288145;-99,9;-99,9;-99,9;-99,9;-99,9
288146;-99,9;-99,9;-99,9;-99,9;-99,9
288147;-99,9;-99,9;-99,9;-99,9;-99,9
288148;-99,9;-99,9;-99,9;-99,9;-99,9
288149;-99,9;-99,9;-99,9;-99,9;-99,9
288150;-99,9;-99,9;-99,9;-99,9;-99,9
288151;-99,9;-99,9;-99,9;-99,9;-99,9
288152;-99,9;-99,9;-99,9;-99,9;-99,9
288153;-99,9;-99,9;-99,9;-99,9;-99,9
288154;-99,9;-99,9;-99,9;-99,9;-99,9
288155;-99,9;-99,9;-99,9;-99,9;-99,9
288156;-99,9;-99,9;-99,9;-99,9;-99,9
288157;-99,9;-99,9;-99,9;-99,9;-99,9
288158;-99,9;-99,9;-99,9;-99,9;-99,9
288159;-99,9;-99,9;-99,9;-99,9;-99,9
288160;-99,9;-99,9;-99,9;-99,9;-99,9
288161;-99,9;-99,9;-99,9;-99,9;-99,9
288162;-99,9;-99,9;-99,9;-99,9;-99,9
288163;-99,9;-99,9;-99,9;-99,9;-99,9
288164;-99,9;-99,9;-99,9;-99,9;-99,9
288165;-99,9;-99,9;-99,9;-99,9;-99,9
288166;-99,9;-99,9;-99,9;-99,9;-99,9
288167;-99,9;-99,9;-99,9;-99,9;-99,9
288168;-99,9;-99,9;-99,9;-99,9;-99,9
288169;-99,9;-99,9;-99,9;-99,9;-99,9
288170;-99,9;-99,9;-99,9;-99,9;-99,9
288171;-99,9;-99,9;-99,9;-99,9;-99,9
288172;-99,9;-99,9;-99,9;-99,9;-99,9
288173;-99,9;-99,9;-99,9;-99,9;-99,9
288174;-99,9;-99,9;-99,9;-99,9;-99,9
288175;-99,9;-99,9;-99,9;-99,9;-99,9
288176;-99,9;-99,9;-99,9;-99,9;-99,9
288177;-99,9;-99,9;-99,9;-99,9;-99,9
288178;-99,9;-99,9;-99,9;-99,9;-99,9
288179;-99,9;-99,9;-99,9;-99,9;-99,9
288180;-99,9;-99,9;-99,9;-99,9;-99,9
288181;-99,9;-99,9;-99,9;-99,9;-99,9
288182;-99,9;-99,9;-99,9;-99,9;-99,9
288183;-99,9;-99,9;-99,9;-99,9;-99,9
288184;-99,9;-99,9;-99,9;-99,9;-99,9
288185;-99,9;-99,9;-99,9;-99,9;-99,9
288186;-99,9;-99,9;-99,9;-99,9;-99,9
288187;-99,9;-99,9;-99,9;-99,9;-99,9
288188;-99,9;-99,9;-99,9;-99,9;-99,9
288189;-99,9;-99,9;-99,9;-99,9;-99,9
288190;-99,9;-99,9;-99,9;-99,9;-99,9
288191;-99,9;-99,9;-99,9;-99,9;-99,9
288192;-99,9;-99,9;-99,9;-99,9;-99,9
288193;-99,9;-99,9;-99,9;-99,9;-99,9
288194;-99,9;-99,9;-99,9;-99,9;-99,9
288195;-99,9;-99,9;-99,9;-99,9;-99,9
288196;-99,9;-99,9;-99,9;-99,9;-99,9
288197;-99,9;-99,9;-99,9;-99,9;-99,9
288198;-99,9;-99,9;-99,9;-99,9;-99,9
288199;-99,9;-99,9;-99,9;-99,9;-99,9
288200;-99,9;-99,9;-99,9;-99,9;-99,9
288201;-99,9;-99,9;-99,9;-99,9;-99,9
288202;-99,9;-99,9;-99,9;-99,9;-99,9
288203;-99,9;-99,9;-99,9;-99,9;-99,9
288204;-99,9;-99,9;-99,9;-99,9;-99,9
288205;-99,9;-99,9;-99,9;-99,9;-99,9
288206;-99,9;-99,9;-99,9;-99,9;-99,9
288207;-99,9;-99,9;-99,9;-99,9;-99,9
288208;-99,9;-99,9;-99,9;-99,9;-99,9
288209;-99,9;-99,9;-99,9;-99,9;-99,9
288210;-99,9;-99,9;-99,9;-99,9;-99,9
288211;-99,9;-99,9;-99,9;-99,9;-99,9
288212;-99,9;-99,9;-99,9;-99,9;-99,9
288213;-99,9;-99,9;-99,9;-99,9;-99,9
288214;-99,9;-99,9;-99,9;-99,9;-99,9
288215;-99,9;-99,9;-99,9;-99,9;-99,9
288216;-99,9;-99,9;-99,9;-99,9;-99,9
288217;-99,9;-99,9;-99,9;-99,9;-99,9
288218;-99,9;-99,9;-99,9;-99,9;-99,9
288219;-99,9;-99,9;-99,9;-99,9;-99,9
288220;-99,9;-99,9;-99,9;-99,9;-99,9
288221;-99,9;-99,9;-99,9;-99,9;-99,9
288222;-99,9;-99,9;-99,9;-99,9;-99,9
288223;-99,9;-99,9;-99,9;-99,9;-99,9
288224;-99,9;-99,9;-99,9;-99,9;-99,9
288225;-99,9;-99,9;-99,9;-99,9;-99,9
288226;-99,9;-99,9;-99,9;-99,9;-99,9
288227;-99,9;-99,9;-99,9;-99,9;-99,9
288228;-99,9;-99,9;-99,9;-99,9;-99,9
288229;-99,9;-99,9;-99,9;-99,9;-99,9
288230;-99,9;-99,9;-99,9;-99,9;-99,9
288231;-99,9;-99,9;-99,9;-99,9;-99,9
288232;-99,9;-99,9;-99,9;-99,9;-99,9
288233;-99,9;-99,9;-99,9;-99,9;-99,9
288234;-99,9;-99,9;-99,9;-99,9;-99,9
288235;-99,9;-99,9;-99,9;-99,9;-99,9
288236;-99,9;-99,9;-99,9;-99,9;-99,9
288237;-99,9;-99,9;-99,9;-99,9;-99,9
288238;-99,9;-99,9;-99,9;-99,9;-99,9
288239;-99,9;-99,9;-99,9;-99,9;-99,9
288240;-99,9;-99,9;-99,9;-99,9;-99,9
288241;-99,9;-99,9;-99,9;-99,9;-99,9
288242;-99,9;-99,9;-99,9;-99,9;-99,9
288243;-99,9;-99,9;-99,9;-99,9;-99,9
288244;-99,9;-99,9;-99,9;-99,9;-99,9
288245;-99,9;-99,9;-99,9;-99,9;-99,9
288246;-99,9;-99,9;-99,9;-99,9;-99,9
288247;-99,9;-99,9;-99,9;-99,9;-99,9
288248;-99,9;-99,9;-99,9;-99,9;-99,9
288249;-99,9;-99,9;-99,9;-99,9;-99,9
288250;-99,9;-99,9;-99,9;-99,9;-99,9
288251;-99,9;-99,9;-99,9;-99,9;-99,9
288252;-99,9;-99,9;-99,9;-99,9;-99,9
288253;-99,9;-99,9;-99,9;-99,9;-99,9
288254;-99,9;-99,9;-99,9;-99,9;-99,9
288255;-99,9;-99,9;-99,9;-99,9;-99,9
288256;-99,9;-99,9;-99,9;-99,9;-99,9
288257;-99,9;-99,9;-99,9;-99,9;-99,9
288258;-99,9;-99,9;-99,9;-99,9;-99,9
288259;-99,9;-99,9;-99,9;-99,9;-99,9
288260;-99,9;-99,9;-99,9;-99,9;-99,9
288261;-99,9;-99,9;-99,9;-99,9;-99,9
288262;-99,9;-99,9;-99,9;-99,9;-99,9
288263;-99,9;-99,9;-99,9;-99,9;-99,9
288264;-99,9;-99,9;-99,9;-99,9;-99,9
288265;-99,9;-99,9;-99,9;-99,9;-99,9
288266;-99,9;-99,9;-99,9;-99,9;-99,9
288267;-99,9;-99,9;-99,9;-99,9;-99,9
288268;-99,9;-99,9;-99,9;-99,9;-99,9
288269;-99,9;-99,9;-99,9;-99,9;-99,9
288270;-99,9;-99,9;-99,9;-99,9;-99,9
288271;-99,9;-99,9;-99,9;-99,9;-99,9
288272;-99,9;-99,9;-99,9;-99,9;-99,9
288273;-99,9;-99,9;-99,9;-99,9;-99,9
288274;-99,9;-99,9;-99,9;-99,9;-99,9
288275;-99,9;-99,9;-99,9;-99,9;-99,9
288276;-99,9;-99,9;-99,9;-99,9;-99,9
288277;-99,9;-99,9;-99,9;-99,9;-99,9
288278;-99,9;-99,9;-99,9;-99,9;-99,9
288279;-99,9;-99,9;-99,9;-99,9;-99,9
288280;-99,9;-99,9;-99,9;-99,9;-99,9
288281;-99,9;-99,9;-99,9;-99,9;-99,9
288282;-99,9;-99,9;-99,9;-99,9;-99,9
288283;-99,9;-99,9;-99,9;-99,9;-99,9
288284;-99,9;-99,9;-99,9;-99,9;-99,9
288285;-99,9;-99,9;-99,9;-99,9;-99,9
288286;-99,9;-99,9;-99,9;-99,9;-99,9
288287;-99,9;-99,9;-99,9;-99,9;-99,9
288288;-99,9;-99,9;-99,9;-99,9;-99,9
288289;-99,9;-99,9;-99,9;-99,9;-99,9
288290;-99,9;-99,9;-99,9;-99,9;-99,9
288291;-99,9;-99,9;-99,9;-99,9;-99,9
288292;-99,9;-99,9;-99,9;-99,9;-99,9
288293;-99,9;-99,9;-99,9;-99,9;-99,9
288294;-99,9;-99,9;-99,9;-99,9;-99,9
288295;-99,9;-99,9;-99,9;-99,9;-99,9
288296;-99,9;-99,9;-99,9;-99,9;-99,9
288297;-99,9;-99,9;-99,9;-99,9;-99,9
288298;-99,9;-99,9;-99,9;-99,9;-99,9
288299;-99,9;-99,9;-99,9;-99,9;-99,9
289000;-99,9;-99,9;-99,9;-99,9;-99,9
289001;-99,9;-99,9;-99,9;-99,9;-99,9
289002;-99,9;-99,9;-99,9;-99,9;-99,9
289003;-99,9;-99,9;-99,9;-99,9;-99,9
289004;-99,9;-99,9;-99,9;-99,9;-99,9
289005;-99,9;-99,9;-99,9;-99,9;-99,9
289006;-99,9;-99,9;-99,9;-99,9;-99,9
289007;-99,9;-99,9;-99,9;-99,9;-99,9
289008;-99,9;-99,9;-99,9;-99,9;-99,9
289009;-99,9;-99,9;-99,9;-99,9;-99,9
289010;-99,9;-99,9;-99,9;-99,9;-99,9
289011;-99,9;-99,9;-99,9;-99,9;-99,9
289012;-99,9;-99,9;-99,9;-99,9;-99,9
289013;-99,9;-99,9;-99,9;-99,9;-99,9
289014;-99,9;-99,9;-99,9;-99,9;-99,9
289015;-99,9;-99,9;-99,9;-99,9;-99,9
289016;-99,9;-99,9;-99,9;-99,9;-99,9
289017;-99,9;-99,9;-99,9;-99,9;-99,9
289018;-99,9;-99,9;-99,9;-99,9;-99,9
289019;-99,9;-99,9;-99,9;-99,9;-99,9
289020;-99,9;-99,9;-99,9;-99,9;-99,9
289021;-99,9;-99,9;-99,9;-99,9;-99,9
289022;-99,9;-99,9;-99,9;-99,9;-99,9
289023;-99,9;-99,9;-99,9;-99,9;-99,9
289024;-99,9;-99,9;-99,9;-99,9;-99,9
289025;-99,9;-99,9;-99,9;-99,9;-99,9
289026;-99,9;-99,9;-99,9;-99,9;-99,9
289027;-99,9;-99,9;-99,9;-99,9;-99,9
289028;-99,9;-99,9;-99,9;-99,9;-99,9
289029;-99,9;-99,9;-99,9;-99,9;-99,9
289030;-99,9;-99,9;-99,9;-99,9;-99,9
289031;-99,9;-99,9;-99,9;-99,9;-99,9
289032;-99,9;-99,9;-99,9;-99,9;-99,9
289033;-99,9;-99,9;-99,9;-99,9;-99,9
289034;-99,9;-99,9;-99,9;-99,9;-99,9
289035;-99,9;-99,9;-99,9;-99,9;-99,9
289036;-99,9;-99,9;-99,9;-99,9;-99,9
289037;-99,9;-99,9;-99,9;-99,9;-99,9
289038;-99,9;-99,9;-99,9;-99,9;-99,9
289039;-99,9;-99,9;-99,9;-99,9;-99,9
289040;-99,9;-99,9;-99,9;-99,9;-99,9
289041;-99,9;-99,9;-99,9;-99,9;-99,9
289042;-99,9;-99,9;-99,9;-99,9;-99,9
289043;-99,9;-99,9;-99,9;-99,9;-99,9
289044;-99,9;-99,9;-99,9;-99,9;-99,9
289045;-99,9;-99,9;-99,9;-99,9;-99,9
289046;-99,9;-99,9;-99,9;-99,9;-99,9
289047;-99,9;-99,9;-99,9;-99,9;-99,9
289048;-99,9;-99,9;-99,9;-99,9;-99,9
289049;-99,9;-99,9;-99,9;-99,9;-99,9
289050;-99,9;-99,9;-99,9;-99,9;-99,9
289051;-99,9;-99,9;-99,9;-99,9;-99,9
289052;-99,9;-99,9;-99,9;-99,9;-99,9
289053;-99,9;-99,9;-99,9;-99,9;-99,9
289054;-99,9;-99,9;-99,9;-99,9;-99,9
289055;-99,9;-99,9;-99,9;-99,9;-99,9
289056;-99,9;-99,9;-99,9;-99,9;-99,9
289057;-99,9;-99,9;-99,9;-99,9;-99,9
289058;-99,9;-99,9;-99,9;-99,9;-99,9
289059;-99,9;-99,9;-99,9;-99,9;-99,9
289060;-99,9;-99,9;-99,9;-99,9;-99,9
289061;-99,9;-99,9;-99,9;-99,9;-99,9
289062;-99,9;-99,9;-99,9;-99,9;-99,9
289063;-99,9;-99,9;-99,9;-99,9;-99,9
289064;-99,9;-99,9;-99,9;-99,9;-99,9
289065;-99,9;-99,9;-99,9;-99,9;-99,9
289066;-99,9;-99,9;-99,9;-99,9;-99,9
289067;-99,9;-99,9;-99,9;-99,9;-99,9
289068;-99,9;-99,9;-99,9;-99,9;-99,9
289069;-99,9;-99,9;-99,9;-99,9;-99,9
289070;-99,9;-99,9;-99,9;-99,9;-99,9
289071;-99,9;-99,9;-99,9;-99,9;-99,9
289072;-99,9;-99,9;-99,9;-99,9;-99,9
289073;-99,9;-99,9;-99,9;-99,9;-99,9
289074;-99,9;-99,9;-99,9;-99,9;-99,9
289075;-99,9;-99,9;-99,9;-99,9;-99,9
289076;-99,9;-99,9;-99,9;-99,9;-99,9
289077;-99,9;-99,9;-99,9;-99,9;-99,9
289078;-99,9;-99,9;-99,9;-99,9;-99,9
289079;-99,9;-99,9;-99,9;-99,9;-99,9
289080;-99,9;-99,9;-99,9;-99,9;-99,9
289081;-99,9;-99,9;-99,9;-99,9;-99,9
289082;-99,9;-99,9;-99,9;-99,9;-99,9
289083;-99,9;-99,9;-99,9;-99,9;-99,9
289084;-99,9;-99,9;-99,9;-99,9;-99,9
289085;-99,9;-99,9;-99,9;-99,9;-99,9
289086;-99,9;-99,9;-99,9;-99,9;-99,9
289087;-99,9;-99,9;-99,9;-99,9;-99,9
289088;-99,9;-99,9;-99,9;-99,9;-99,9
289089;-99,9;-99,9;-99,9;-99,9;-99,9
289090;-99,9;-99,9;-99,9;-99,9;-99,9
289091;-99,9;-99,9;-99,9;-99,9;-99,9
289092;-99,9;-99,9;-99,9;-99,9;-99,9
289093;-99,9;-99,9;-99,9;-99,9;-99,9
289094;-99,9;-99,9;-99,9;-99,9;-99,9
289095;-99,9;-99,9;-99,9;-99,9;-99,9
289096;-99,9;-99,9;-99,9;-99,9;-99,9
289097;-99,9;-99,9;-99,9;-99,9;-99,9
289098;-99,9;-99,9;-99,9;-99,9;-99,9
289099;-99,9;-99,9;-99,9;-99,9;-99,9
289100;-99,9;-99,9;-99,9;-99,9;-99,9
289101;-99,9;-99,9;-99,9;-99,9;-99,9
289102;-99,9;-99,9;-99,9;-99,9;-99,9
289103;-99,9;-99,9;-99,9;-99,9;-99,9
289104;-99,9;-99,9;-99,9;-99,9;-99,9
289105;-99,9;-99,9;-99,9;-99,9;-99,9
289106;-99,9;-99,9;-99,9;-99,9;-99,9
289107;-99,9;-99,9;-99,9;-99,9;-99,9
289108;-99,9;-99,9;-99,9;-99,9;-99,9
289109;-99,9;-99,9;-99,9;-99,9;-99,9
289110;-99,9;-99,9;-99,9;-99,9;-99,9
289111;-99,9;-99,9;-99,9;-99,9;-99,9
289112;-99,9;-99,9;-99,9;-99,9;-99,9
289113;-99,9;-99,9;-99,9;-99,9;-99,9
289114;-99,9;-99,9;-99,9;-99,9;-99,9
289115;-99,9;-99,9;-99,9;-99,9;-99,9
289116;-99,9;-99,9;-99,9;-99,9;-99,9
289117;-99,9;-99,9;-99,9;-99,9;-99,9
289118;-99,9;-99,9;-99,9;-99,9;-99,9
289119;-99,9;-99,9;-99,9;-99,9;-99,9
289120;-99,9;-99,9;-99,9;-99,9;-99,9
289121;-99,9;-99,9;-99,9;-99,9;-99,9
289122;-99,9;-99,9;-99,9;-99,9;-99,9
289123;-99,9;-99,9;-99,9;-99,9;-99,9
289124;-99,9;-99,9;-99,9;-99,9;-99,9
289125;-99,9;-99,9;-99,9;-99,9;-99,9
289126;-99,9;-99,9;-99,9;-99,9;-99,9
289127;-99,9;-99,9;-99,9;-99,9;-99,9
289128;-99,9;-99,9;-99,9;-99,9;-99,9
289129;-99,9;-99,9;-99,9;-99,9;-99,9
289130;-99,9;-99,9;-99,9;-99,9;-99,9
289131;-99,9;-99,9;-99,9;-99,9;-99,9
289132;-99,9;-99,9;-99,9;-99,9;-99,9
289133;-99,9;-99,9;-99,9;-99,9;-99,9
289134;-99,9;-99,9;-99,9;-99,9;-99,9
289135;-99,9;-99,9;-99,9;-99,9;-99,9
289136;-99,9;-99,9;-99,9;-99,9;-99,9
289137;-99,9;-99,9;-99,9;-99,9;-99,9
289138;-99,9;-99,9;-99,9;-99,9;-99,9
289139;-99,9;-99,9;-99,9;-99,9;-99,9
289140;-99,9;-99,9;-99,9;-99,9;-99,9
289141;-99,9;-99,9;-99,9;-99,9;-99,9
289142;-99,9;-99,9;-99,9;-99,9;-99,9
289143;-99,9;-99,9;-99,9;-99,9;-99,9
289144;-99,9;-99,9;-99,9;-99,9;-99,9
289145;-99,9;-99,9;-99,9;-99,9;-99,9
289146;-99,9;-99,9;-99,9;-99,9;-99,9
289147;-99,9;-99,9;-99,9;-99,9;-99,9
289148;-99,9;-99,9;-99,9;-99,9;-99,9
289149;-99,9;-99,9;-99,9;-99,9;-99,9
289150;-99,9;-99,9;-99,9;-99,9;-99,9
289151;-99,9;-99,9;-99,9;-99,9;-99,9
289152;-99,9;-99,9;-99,9;-99,9;-99,9
289153;-99,9;-99,9;-99,9;-99,9;-99,9
289154;-99,9;-99,9;-99,9;-99,9;-99,9
289155;-99,9;-99,9;-99,9;-99,9;-99,9
289156;-99,9;-99,9;-99,9;-99,9;-99,9
289157;-99,9;-99,9;-99,9;-99,9;-99,9
289158;-99,9;-99,9;-99,9;-99,9;-99,9
289159;-99,9;-99,9;-99,9;-99,9;-99,9
289160;-99,9;-99,9;-99,9;-99,9;-99,9
289161;-99,9;-99,9;-99,9;-99,9;-99,9
289162;-99,9;-99,9;-99,9;-99,9;-99,9
289163;-99,9;-99,9;-99,9;-99,9;-99,9
289164;-99,9;-99,9;-99,9;-99,9;-99,9
289165;-99,9;-99,9;-99,9;-99,9;-99,9
289166;-99,9;-99,9;-99,9;-99,9;-99,9
289167;-99,9;-99,9;-99,9;-99,9;-99,9
289168;-99,9;-99,9;-99,9;-99,9;-99,9
289169;-99,9;-99,9;-99,9;-99,9;-99,9
289170;-99,9;-99,9;-99,9;-99,9;-99,9
289171;-99,9;-99,9;-99,9;-99,9;-99,9
289172;-99,9;-99,9;-99,9;-99,9;-99,9
289173;-99,9;-99,9;-99,9;-99,9;-99,9
289174;-99,9;-99,9;-99,9;-99,9;-99,9
289175;-99,9;-99,9;-99,9;-99,9;-99,9
289176;-99,9;-99,9;-99,9;-99,9;-99,9
289177;-99,9;-99,9;-99,9;-99,9;-99,9
289178;-99,9;-99,9;-99,9;-99,9;-99,9
289179;-99,9;-99,9;-99,9;-99,9;-99,9
